neighbourhood_group,room_type,price,minimum_nights,number_of_reviews,availability_365
2,0,88,3,1,336
0,2,20,2,0,32
0,1,89,1,8,305
4,0,42,2,0,326
2,0,80,1,2,359
0,0,150,2,0,176
1,1,111,2,4,12
0,0,90,5,7,133
1,1,109,1,9,6
2,1,68,2,5,95
0,0,38,1,1,88
1,0,69,4,0,17
1,1,360,2,2,89
2,1,145,2,7,14
2,1,120,2,2,336
1,1,650,30,0,310
0,0,250,29,0,157
1,1,599,3,6,199
1,1,200,7,0,308
1,1,150,30,0,200
1,0,100,2,3,0
1,1,330,4,5,325
1,1,150,30,0,311
1,1,179,2,3,128
1,1,185,2,7,107
1,1,200,4,5,303
1,0,50,15,0,8
1,1,650,30,0,303
1,1,180,1,3,259
1,2,75,1,2,362
1,1,700,6,0,9
1,1,300,30,0,0
0,1,220,30,2,82
1,1,180,1,4,262
0,0,60,2,2,1
2,0,75,1,5,167
1,1,155,1,11,163
1,1,180,1,2,254
1,1,180,1,7,249
1,1,180,1,5,260
1,1,400,4,5,327
1,0,60,1,4,211
1,0,135,1,4,29
1,2,79,1,2,365
0,1,100,7,0,66
1,2,77,1,2,362
4,1,59,2,2,0
1,2,77,1,3,365
1,1,137,29,0,347
1,0,100,3,1,67
1,2,69,1,8,357
1,0,120,1,5,352
4,0,69,1,3,359
1,0,120,1,1,198
1,0,180,2,1,31
1,0,60,1,4,209
0,0,200,2,2,334
0,1,549,30,5,333
0,0,50,2,4,0
1,1,136,4,0,148
1,0,65,3,0,0
1,0,125,1,8,123
2,1,295,3,4,302
1,1,385,3,3,311
1,1,479,2,3,120
1,2,99,1,9,15
1,1,260,2,2,292
2,0,45,2,3,64
1,1,235,2,4,129
2,1,87,2,0,358
0,1,198,9,4,159
1,1,275,1,13,189
1,1,134,3,2,26
1,1,199,2,3,67
2,0,59,1,2,349
0,1,198,30,3,114
1,1,11,7,0,273
3,1,80,1,4,140
2,0,50,1,6,74
2,1,150,3,1,365
0,0,140,1,0,364
1,1,181,1,2,167
1,1,395,3,5,65
0,0,45,2,5,257
2,0,65,1,17,157
1,0,57,1,3,249
0,0,65,1,1,80
1,2,400,1,0,44
2,1,325,2,4,124
4,1,99,2,3,120
2,0,90,1,7,73
1,1,600,30,0,319
2,0,70,1,13,88
2,0,60,1,15,89
0,1,100,2,11,167
0,1,89,1,0,0
1,1,255,5,2,11
0,1,350,3,2,46
0,1,88,10,0,6
0,0,65,31,0,328
4,0,160,2,0,364
1,1,180,3,3,308
1,1,299,4,0,83
1,1,250,7,0,11
1,1,190,5,2,300
0,0,100,5,0,12
0,0,50,1,4,336
1,1,150,1,6,352
1,1,160,1,2,55
1,1,80,70,0,37
1,0,150,3,2,34
0,1,140,2,1,0
2,0,75,1,5,365
0,1,279,4,1,23
0,1,169,4,0,6
2,0,395,1,1,333
2,0,80,1,1,90
0,1,300,2,0,87
1,1,285,30,0,336
3,2,30,4,1,68
4,2,22,1,1,11
1,1,390,3,3,43
1,1,500,1,11,180
1,1,500,1,7,185
1,0,500,2,0,43
0,1,97,1,2,92
0,1,150,5,0,0
1,1,125,2,1,1
1,1,200,5,0,32
1,1,294,3,5,64
1,1,165,2,2,21
2,0,50,1,10,273
1,1,295,4,3,169
0,0,100,2,1,270
0,1,180,4,0,23
1,1,89,1,6,70
1,1,199,3,0,361
1,1,199,3,0,365
0,1,110,30,1,1
0,1,250,3,4,0
2,0,70,1,1,0
2,1,99,2,9,167
0,1,125,6,0,0
2,1,90,1,3,104
0,1,210,5,0,0
1,0,50,1,0,365
1,1,150,2,2,4
0,0,55,2,3,174
0,1,200,3,5,163
0,1,150,5,0,162
2,0,50,3,4,0
2,0,60,1,12,87
2,0,70,1,11,78
4,0,34,2,0,9
2,0,50,1,4,333
1,1,350,1,2,304
1,1,225,3,0,151
0,1,130,3,3,74
1,1,151,3,2,11
0,1,75,1,8,149
0,0,65,1,6,180
0,0,100,3,1,40
2,1,150,2,2,45
1,0,68,3,1,22
1,1,650,3,2,84
1,1,425,3,3,54
1,1,445,2,1,60
0,0,1750,30,0,179
1,1,225,3,3,68
1,1,220,30,0,31
1,1,154,30,0,0
0,0,98,2,2,55
1,0,210,1,1,86
1,1,140,3,1,0
2,0,70,1,0,179
0,0,52,3,3,68
1,1,295,3,5,204
1,1,339,3,4,304
1,1,87,4,1,13
2,0,100,1,0,0
0,1,160,7,0,56
2,1,250,3,1,164
1,0,65,10,0,229
1,1,135,4,1,0
0,1,300,2,2,77
0,1,94,4,1,7
1,1,390,3,1,5
0,0,50,3,0,92
1,1,450,3,6,226
1,1,289,3,2,129
1,1,175,6,0,0
1,1,300,3,3,325
1,1,400,2,0,47
0,2,30,1,4,342
0,0,49,3,2,30
1,1,210,5,3,136
0,1,150,3,4,15
2,0,40,2,4,55
1,1,191,1,2,10
0,1,550,2,1,43
0,1,110,2,2,0
0,0,39,30,0,247
0,1,250,3,1,13
0,1,225,1,6,177
2,0,65,3,0,65
1,1,235,2,4,171
4,1,109,2,1,192
1,0,300,5,0,6
1,1,590,7,0,38
1,1,171,3,6,0
1,1,249,2,6,225
2,0,65,1,16,295
2,0,49,1,3,329
2,0,100,1,0,343
2,1,96,2,4,9
1,1,585,2,1,97
0,0,40,1,3,0
2,2,25,2,1,346
2,2,29,1,1,343
1,1,80,60,0,311
1,1,200,30,0,292
0,1,350,3,0,51
2,2,25,1,2,351
0,0,75,2,5,72
1,1,350,4,4,135
1,1,179,3,4,138
0,0,50,4,3,5
2,1,160,2,5,151
1,1,150,30,1,15
1,1,99,30,0,265
2,0,80,1,0,363
1,0,110,3,0,12
1,0,399,1,3,0
1,1,425,3,5,0
1,1,250,2,3,212
1,0,399,1,2,356
1,0,399,1,1,346
1,0,399,1,6,346
0,1,500,3,3,353
1,1,179,3,5,164
1,1,299,3,0,140
1,1,124,29,0,344
1,1,124,29,0,354
1,1,420,3,2,270
1,1,109,4,0,2
0,0,42,30,0,248
1,1,279,3,5,138
0,0,42,30,0,0
0,0,125,2,1,87
1,0,60,5,0,21
0,0,42,30,0,249
1,1,150,1,7,2
0,0,75,2,0,144
1,1,229,3,3,150
2,0,110,1,0,358
0,1,99,1,2,145
0,1,86,1,2,360
2,0,90,7,1,365
0,0,46,3,0,9
1,1,140,2,4,79
0,1,99,14,0,33
1,1,499,2,1,115
1,0,125,2,1,338
2,1,47,3,0,3
0,0,60,3,2,0
0,1,110,3,3,227
0,0,50,2,0,31
0,0,66,1,1,0
2,1,130,2,2,26
1,0,365,1,1,342
1,1,319,2,1,163
1,0,57,1,2,54
1,0,150,4,0,42
3,1,195,3,1,119
1,1,120,17,0,21
1,1,99,2,0,18
1,1,500,3,4,313
4,0,70,2,1,90
1,0,55,7,3,182
1,1,600,1,2,80
2,1,150,3,1,78
0,0,100,5,0,43
1,0,120,21,2,332
1,1,229,1,2,356
0,0,67,30,0,43
1,0,125,21,1,70
1,0,100,5,0,0
2,0,55,1,12,0
1,1,209,1,4,177
2,1,290,5,0,270
2,0,75,1,2,90
1,1,100,25,0,54
4,2,28,1,2,88
4,0,100,3,0,365
0,1,250,10,0,155
4,2,60,1,0,89
0,0,89,3,0,365
0,0,69,3,0,365
0,0,79,3,0,365
2,0,60,1,0,157
1,1,210,3,2,73
1,1,170,2,1,88
1,1,227,30,0,332
0,1,450,3,3,302
0,0,51,2,1,0
1,1,500,4,0,302
0,1,175,30,0,320
4,1,88,3,3,241
0,1,500,30,0,141
0,1,165,3,2,346
0,0,100,1,6,365
1,0,140,2,1,21
0,1,80,5,0,0
0,1,195,2,4,345
1,1,225,1,0,228
4,1,140,2,4,358
1,1,131,2,2,11
1,1,163,1,3,155
1,1,995,1,3,344
0,1,275,3,3,351
0,0,70,3,0,43
0,0,70,1,3,163
1,1,348,3,5,26
0,0,60,1,2,0
0,0,60,1,3,178
0,1,945,4,0,19
0,0,70,1,2,172
0,1,159,2,1,341
1,0,159,3,0,87
1,1,125,31,0,280
1,1,200,1,2,81
0,0,42,30,0,250
0,1,395,3,1,301
0,0,42,30,0,240
1,1,150,1,4,16
0,1,208,30,0,239
2,0,110,2,0,179
1,1,142,30,0,245
1,1,198,2,2,154
1,1,165,4,2,0
1,1,500,3,3,328
0,1,100,4,0,5
2,0,130,5,0,177
1,1,500,4,6,138
0,1,110,4,0,0
1,0,35,2,0,124
1,1,319,2,2,138
1,1,150,7,2,61
1,1,300,2,3,365
1,1,295,2,1,123
1,1,150,6,2,69
0,1,369,6,1,29
1,0,59,1,1,61
2,1,95,1,5,65
1,0,74,2,0,0
1,0,100,1,0,39
0,1,329,30,1,63
2,1,100,1,4,78
0,0,100,1,2,90
1,1,444,1,2,325
1,1,250,3,2,32
2,1,150,2,4,19
0,2,25,4,0,340
0,1,550,2,2,81
2,1,900,2,0,365
0,0,50,1,4,349
0,2,25,4,0,346
0,1,220,6,0,43
1,1,200,2,6,151
1,1,250,2,4,44
1,1,350,30,0,283
1,1,375,2,1,45
1,1,395,3,3,102
1,1,150,2,0,0
1,1,280,3,3,199
4,0,40,1,0,188
0,1,300,3,1,282
1,1,225,1,2,344
2,0,58,2,0,133
1,0,59,1,2,41
0,0,45,4,2,3
2,1,96,1,12,159
0,1,275,2,2,356
1,1,305,2,4,44
0,0,71,6,1,20
1,0,90,1,9,0
2,0,45,1,4,3
0,1,50,3,2,152
1,1,114,1,2,104
2,1,100,31,0,322
0,1,120,3,0,77
0,0,130,10,0,0
0,0,110,1,4,365
1,1,175,5,1,8
0,1,260,2,1,343
0,1,209,2,3,79
3,1,125,2,1,44
1,1,249,1,3,127
2,0,55,1,1,302
1,0,130,1,0,0
0,1,490,1,1,1
0,0,45,2,1,1
2,0,60,1,0,180
1,1,300,4,0,16
1,1,900,3,1,57
0,1,225,1,2,71
1,1,205,1,1,349
1,1,400,1,0,365
1,1,360,2,5,94
1,1,307,1,0,364
1,1,199,1,0,362
1,1,320,2,1,57
1,2,85,1,6,175
0,0,55,1,2,18
1,1,189,1,4,156
1,1,920,1,0,180
1,1,500,1,1,365
1,1,225,1,1,221
1,1,400,3,3,261
1,1,900,1,2,360
1,1,225,2,0,310
0,0,89,6,1,27
1,1,170,1,5,26
2,0,65,5,1,49
1,1,800,1,0,360
1,1,210,1,0,337
4,2,55,1,0,364
1,0,390,1,0,365
2,1,275,1,3,339
1,1,750,1,0,365
1,1,450,1,0,215
0,1,295,3,3,356
2,0,50,1,2,341
1,1,930,1,0,360
0,0,75,1,3,0
2,0,49,1,3,0
2,0,70,1,0,365
1,0,90,2,1,5
1,1,350,4,1,2
0,1,599,1,2,39
2,0,36,1,2,62
0,0,70,2,5,301
2,0,36,1,5,337
2,0,70,2,2,315
1,0,150,5,0,79
2,0,35,29,0,5
2,0,40,30,0,40
0,1,230,2,1,15
4,0,40,2,0,90
1,1,459,2,0,136
1,0,100,1,1,365
0,0,95,7,1,97
4,1,196,2,0,173
1,1,110,30,0,0
1,1,179,2,3,187
1,1,330,1,13,164
1,0,78,15,0,22
1,1,349,2,2,186
4,1,75,3,2,253
1,1,700,2,0,304
0,0,38,30,0,1
0,1,177,7,0,55
2,1,140,7,1,82
1,0,50,14,0,0
2,1,200,2,2,152
1,1,950,1,0,365
1,1,332,1,0,361
1,1,416,1,0,365
2,0,75,20,0,66
2,0,60,1,2,179
2,1,126,1,0,21
0,0,86,2,0,179
1,0,50,1,7,267
0,0,75,4,0,38
1,1,255,2,2,55
1,0,100,14,3,31
0,1,170,1,5,237
2,1,65,2,0,19
0,0,59,4,1,15
1,1,169,1,0,22
1,1,145,7,0,5
1,1,249,3,4,86
1,1,500,1,0,9
2,1,80,3,1,0
1,0,99,10,1,34
0,1,245,2,1,326
3,0,49,2,0,144
0,1,67,2,1,0
1,0,66,1,5,130
0,1,250,2,5,309
0,1,475,2,0,308
0,0,42,30,0,334
1,0,750,4,0,193
4,0,50,2,3,8
1,0,109,1,5,148
0,1,350,28,0,138
1,0,109,1,10,143
4,0,55,91,0,364
2,0,80,2,1,87
1,0,50,2,4,0
0,1,289,1,5,77
0,0,65,3,0,68
1,1,210,1,1,331
2,2,75,1,1,349
0,1,125,5,1,321
2,0,37,30,0,38
2,1,160,3,0,77
2,0,70,2,2,266
1,0,78,3,0,322
2,0,50,30,0,0
2,0,41,30,0,0
2,0,43,30,0,0
2,0,33,30,0,0
2,0,33,30,0,0
2,0,32,30,0,0
2,0,48,6,0,313
2,0,34,30,0,0
2,0,30,30,0,0
2,0,32,30,0,0
0,1,120,4,1,10
0,0,28,30,0,54
0,0,33,29,0,0
2,0,80,2,0,4
0,1,78,7,0,17
2,0,75,1,2,5
1,0,79,4,2,16
0,0,30,30,0,251
1,1,130,30,0,146
1,0,200,7,0,15
0,1,399,14,0,67
2,0,55,3,0,43
1,1,153,30,0,38
2,0,50,1,2,365
1,1,250,3,10,335
0,1,160,30,1,86
1,0,80,1,2,356
2,1,235,2,10,321
1,1,250,4,0,0
0,0,190,2,0,64
0,0,52,1,0,70
2,0,42,2,3,0
2,1,250,3,1,353
0,1,115,4,0,36
2,1,149,2,7,341
0,0,80,7,0,0
1,1,250,14,0,344
1,1,225,14,0,340
2,2,60,1,4,365
1,0,85,1,0,7
0,0,39,1,0,16
0,0,95,4,2,28
2,1,350,1,7,64
2,1,78,2,7,129
1,1,382,3,0,22
2,1,124,2,1,161
0,0,150,1,0,365
1,2,150,1,1,179
1,1,90,7,0,9
2,0,60,2,2,0
1,0,86,1,1,0
1,1,2995,30,1,214
0,0,69,2,1,89
1,1,145,2,1,35
1,1,249,4,0,45
2,0,55,4,0,69
1,1,125,3,2,219
1,1,199,2,3,36
1,1,229,1,1,266
2,1,199,1,0,364
1,1,50,1,0,16
1,1,225,2,0,9
0,1,180,2,2,23
2,0,62,5,2,43
1,1,480,3,3,265
3,1,48,2,0,25
2,1,250,5,0,22
1,0,120,3,1,364
2,1,125,3,0,36
0,1,249,7,2,179
1,1,300,1,7,346
0,1,198,4,3,11
1,1,250,3,3,42
1,0,66,1,2,60
1,1,335,3,3,144
2,0,95,1,2,365
2,1,300,3,3,320
1,1,330,3,2,281
0,1,131,3,2,137
0,0,99,5,0,37
4,0,56,2,0,53
1,1,305,3,2,242
1,1,195,3,0,252
1,1,250,2,1,10
0,1,200,2,1,5
2,1,150,3,0,19
0,2,30,5,2,333
1,1,250,2,1,70
0,1,500,1,0,365
1,1,165,8,1,62
1,1,260,7,1,43
1,1,145,4,2,92
1,0,140,4,2,42
0,1,150,2,1,25
0,1,199,2,0,11
2,0,70,1,5,365
2,0,41,2,1,365
4,0,69,2,2,86
0,1,119,7,2,15
0,0,75,5,0,15
1,1,185,3,1,1
0,1,125,3,1,0
1,1,220,3,1,334
1,1,550,3,2,147
0,1,100,2,1,11
0,1,150,15,0,283
0,1,225,1,8,141
1,0,86,2,1,90
1,1,270,4,1,50
0,0,69,2,3,2
2,0,90,1,1,365
0,0,63,1,4,20
1,1,350,1,1,17
0,1,121,3,7,6
1,0,999,1,2,321
0,0,60,1,1,147
0,0,60,1,4,166
1,1,180,30,0,176
0,0,80,1,2,344
0,0,80,1,5,361
1,1,500,4,0,100
0,0,60,1,4,173
1,1,180,1,1,210
1,0,90,1,1,138
1,1,299,1,0,339
1,0,180,1,0,177
0,1,125,2,6,241
2,1,225,2,5,337
0,0,60,1,3,176
2,1,125,2,2,22
1,1,279,2,3,221
1,1,250,1,1,27
0,1,4500,30,0,365
1,1,300,30,5,90
2,0,180,1,0,76
1,0,85,3,0,244
2,1,150,1,1,5
0,0,175,1,3,87
1,1,110,3,3,3
1,1,450,1,0,365
0,1,120,2,3,103
1,0,358,1,2,322
1,1,235,3,1,196
0,1,200,2,1,21
0,1,175,3,1,358
0,1,139,2,3,184
1,0,55,30,0,41
0,1,150,2,6,137
1,1,700,4,2,130
1,1,450,2,0,365
0,1,200,3,0,41
2,0,75,1,0,364
2,1,250,1,0,22
1,0,50,1,1,116
0,1,230,3,1,16
2,1,71,2,0,41
0,1,140,7,2,29
0,0,42,7,1,21
1,1,300,5,0,9
1,1,342,3,2,40
1,1,290,1,0,0
0,0,70,3,0,363
1,1,321,3,4,65
1,0,75,5,1,246
1,0,95,5,0,265
1,0,100,5,1,260
1,1,200,1,4,139
1,1,175,30,0,346
0,2,150,15,0,180
2,1,75,20,0,344
1,1,189,1,4,180
2,1,275,2,2,279
4,1,75,2,2,160
1,1,189,1,3,122
2,0,50,14,0,68
1,1,269,1,2,238
1,0,299,3,0,3
1,0,150,4,0,46
0,1,190,4,1,303
0,0,100,31,0,119
0,1,250,2,3,10
2,1,250,2,0,282
1,1,347,3,4,157
0,0,75,1,2,260
1,0,50,30,0,97
0,1,250,1,1,64
0,1,120,2,0,27
0,1,82,5,1,29
2,0,45,2,4,76
0,1,140,15,1,29
2,1,250,2,2,338
1,1,220,2,1,214
0,1,110,2,2,87
1,1,275,1,5,124
1,1,160,1,3,75
2,1,225,2,1,270
1,1,500,2,0,264
1,1,295,3,2,195
0,1,190,2,0,119
2,1,125,2,5,24
1,0,99,14,0,87
0,1,100,3,0,278
0,1,225,4,0,9
1,1,350,4,4,107
1,0,120,1,0,89
0,1,90,3,0,256
0,0,65,4,1,5
0,0,67,15,0,176
1,1,295,4,0,10
2,0,70,1,1,89
1,1,299,1,4,348
2,0,40,2,1,90
1,1,190,1,4,36
1,1,198,30,0,125
4,1,168,3,0,337
2,1,289,3,0,253
2,1,225,2,1,279
1,1,171,2,5,8
0,0,60,14,0,76
0,0,66,1,4,36
1,0,77,1,2,161
1,1,125,3,2,18
2,1,50,1,1,178
2,0,85,1,2,42
1,1,349,1,4,265
1,0,400,4,2,60
0,1,140,2,1,87
0,0,125,3,1,365
1,1,1200,3,0,51
1,0,90,1,0,179
1,0,90,1,0,179
1,1,220,2,3,176
1,1,400,4,3,57
1,1,215,30,0,299
0,1,250,3,0,8
1,1,170,30,0,221
1,0,94,3,1,20
0,0,195,4,0,274
1,1,175,30,0,317
0,0,30,1,1,34
1,0,40,30,0,6
0,1,400,2,0,226
1,0,100,6,4,191
1,1,185,30,0,58
4,0,149,1,0,363
1,1,226,2,3,163
0,1,150,1,3,312
1,1,214,2,1,185
0,0,45,2,1,154
0,1,177,30,2,32
1,1,250,2,4,183
1,1,489,3,1,259
1,1,250,2,3,190
1,1,650,3,3,232
1,1,250,2,5,188
1,1,150,30,0,66
2,2,30,1,3,350
1,1,250,2,4,160
0,1,400,4,0,348
0,1,400,3,0,358
0,1,350,3,2,363
0,1,500,3,0,354
1,1,489,3,4,167
1,1,78,2,1,208
2,2,99,2,0,365
1,1,450,3,1,263
0,1,300,3,0,359
0,1,500,3,2,332
0,1,200,4,0,45
0,1,500,3,1,357
2,1,85,1,1,27
0,1,129,3,0,51
1,1,385,2,1,28
1,0,119,3,1,30
1,1,189,3,2,339
0,1,89,1,8,88
2,0,100,1,2,63
2,0,65,1,0,74
0,1,100,3,0,247
1,1,220,5,0,77
1,1,190,2,4,29
1,1,200,4,0,121
0,1,125,2,2,7
1,1,100,1,0,0
1,1,230,1,1,6
1,1,160,1,0,14
1,1,185,3,1,267
1,1,185,30,0,346
0,0,80,2,1,10
1,1,450,3,0,161
0,0,70,1,2,161
1,1,340,2,0,180
1,1,249,30,0,325
1,1,120,3,2,203
2,0,35,2,6,38
1,0,108,1,4,113
4,1,288,2,0,346
1,1,150,7,0,8
1,1,199,2,0,49
1,1,135,1,7,94
2,0,75,1,0,180
1,1,223,3,3,25
1,1,150,30,0,180
1,1,120,5,1,23
1,1,199,1,3,324
1,1,300,2,1,365
0,0,80,1,1,23
0,0,60,3,0,9
1,1,450,4,8,66
1,0,88,30,0,360
1,0,89,30,0,360
1,1,185,2,3,43
0,0,50,1,8,75
1,0,88,30,0,364
1,0,89,30,2,361
1,1,300,2,1,284
1,1,575,2,0,287
0,1,600,3,1,351
1,0,88,30,0,364
1,0,88,30,0,360
2,1,225,2,1,261
1,1,800,3,0,277
0,2,30,3,3,46
4,0,79,3,0,69
2,1,220,5,1,63
1,1,172,30,0,331
3,1,99,2,1,342
4,0,58,3,0,75
1,0,89,30,0,305
1,1,220,1,3,52
0,1,190,1,3,269
4,0,55,3,0,86
4,0,55,3,0,89
2,0,65,1,3,357
1,1,202,3,2,215
0,0,60,2,1,343
1,1,475,4,2,157
1,1,305,1,2,133
0,0,60,7,0,15
0,1,262,2,5,118
2,0,70,3,0,90
0,1,300,5,0,209
1,0,74,4,0,44
0,0,48,30,0,347
0,0,48,30,0,333
1,1,200,1,0,3
0,0,48,30,0,310
0,0,48,30,0,68
0,0,48,30,0,219
0,0,48,30,0,340
0,0,48,30,0,341
0,0,48,30,0,257
0,0,48,30,0,342
0,0,48,30,0,305
0,0,48,30,0,341
0,1,199,7,0,33
0,0,48,30,0,67
0,0,48,30,0,337
0,0,48,30,0,334
0,0,48,30,0,66
0,0,48,30,0,342
0,0,48,30,0,189
0,1,200,2,0,10
1,1,249,2,2,177
1,1,209,30,0,364
2,2,45,2,1,84
1,1,210,2,1,32
1,0,100,1,0,293
1,1,900,2,0,245
0,1,180,1,2,365
1,1,300,3,1,53
1,1,400,3,3,128
0,0,38,5,1,356
0,1,150,20,0,35
1,1,140,2,2,105
1,1,175,30,0,311
2,0,60,1,0,342
4,0,35,3,1,342
1,1,219,1,5,173
1,0,350,8,0,78
0,1,85,28,0,74
1,1,450,3,3,101
2,0,55,1,4,308
2,0,99,3,1,95
1,0,70,30,0,96
0,0,60,14,1,26
4,1,99,3,2,52
1,1,300,3,4,161
1,1,349,1,0,346
0,1,264,2,5,327
2,1,149,4,0,39
1,1,220,3,0,29
0,0,58,2,0,57
2,0,100,1,2,179
0,1,299,3,3,195
1,1,299,3,2,350
0,0,55,2,0,314
2,1,75,1,0,7
1,1,850,3,0,19
2,0,44,7,1,227
1,1,200,2,1,265
2,0,49,1,1,48
0,0,60,3,1,72
1,1,203,2,0,88
1,1,211,3,4,56
0,0,38,10,0,67
1,1,350,1,10,163
0,1,100,2,4,64
0,1,150,3,1,107
1,1,320,1,12,189
2,2,28,1,0,341
0,2,25,10,1,299
0,2,25,4,1,334
1,1,1750,7,0,178
0,2,25,10,0,341
1,1,249,2,1,146
0,1,60,3,6,21
1,1,240,3,2,35
1,1,325,2,4,197
4,1,95,1,4,84
1,1,250,3,1,14
2,2,38,30,0,358
0,2,35,30,0,320
2,0,100,1,9,253
1,1,200,1,1,326
0,0,60,3,0,365
2,2,69,1,2,355
1,1,159,1,0,201
0,0,63,30,0,311
0,0,64,30,0,343
1,0,34,1,2,278
0,0,79,30,0,365
4,0,45,2,1,364
1,1,119,3,3,174
1,1,165,3,0,71
0,1,80,1,0,297
1,1,150,1,6,222
3,1,75,1,1,299
0,0,35,3,0,275
0,1,259,2,4,345
0,0,100,30,0,64
1,1,180,10,1,17
1,1,200,3,0,294
1,1,395,3,2,152
1,0,150,1,7,135
0,1,97,2,0,324
0,1,475,2,3,343
1,1,250,2,2,335
0,1,200,2,2,351
0,1,650,2,1,338
0,1,184,3,1,217
1,1,89,24,0,36
1,1,189,2,1,69
0,1,198,2,2,11
1,0,125,1,0,207
1,1,500,3,14,45
1,1,275,4,0,59
1,0,130,1,9,79
0,0,31,1,0,105
4,1,85,1,6,362
1,0,50,1,0,87
1,0,105,1,1,21
4,0,100,3,0,88
1,2,300,7,0,39
0,1,275,5,0,9
1,1,290,2,1,25
1,1,160,4,1,243
1,1,178,3,2,22
0,1,60,3,1,94
2,1,85,1,8,166
0,1,200,1,2,316
0,0,95,2,2,164
1,1,220,3,2,54
1,0,145,1,0,83
1,0,55,1,1,35
2,0,99,1,4,364
0,1,97,11,0,25
0,1,249,3,1,89
1,0,90,1,0,102
1,0,55,1,0,21
0,0,50,3,0,158
1,1,249,3,0,176
2,1,200,2,4,365
1,1,950,3,0,69
2,1,149,3,0,3
1,1,180,4,0,5
3,1,109,5,0,46
0,0,50,3,0,311
0,0,50,1,6,83
0,0,100,2,0,20
2,0,85,1,1,60
1,1,179,2,0,311
0,0,50,1,3,348
0,1,190,1,1,311
0,0,120,1,0,103
2,0,90,1,2,90
1,1,750,3,0,13
1,0,90,3,0,112
2,1,200,3,2,261
1,0,280,2,1,363
0,1,200,2,0,4
0,1,130,2,1,13
0,0,65,6,1,19
1,1,120,1,0,160
1,1,197,30,0,158
4,0,67,3,0,113
1,1,250,7,0,44
0,0,35,30,0,44
1,0,100,1,0,353
1,0,100,1,0,350
1,0,100,1,0,352
1,0,100,1,0,293
1,1,350,4,3,129
0,0,65,3,1,348
2,1,50,1,4,119
0,1,250,2,1,66
0,0,55,1,0,86
1,1,299,2,0,74
2,0,50,1,6,273
1,1,499,3,0,34
0,1,120,3,1,9
0,0,36,15,1,46
2,0,49,1,4,345
1,1,170,5,1,4
0,1,465,3,3,250
2,0,46,1,1,365
0,1,120,30,1,286
0,1,175,2,0,6
0,1,150,3,0,232
2,0,70,1,2,365
0,0,55,2,0,179
0,0,95,3,1,360
2,0,50,2,3,330
1,1,250,7,0,10
4,2,57,1,4,340
2,1,85,1,5,62
1,1,300,3,1,302
2,0,40,2,2,3
2,0,35,1,0,7
0,1,89,2,1,4
1,0,60,3,0,81
0,0,49,5,0,134
1,0,100,1,0,167
2,0,99,1,4,365
1,0,67,3,0,88
1,1,100,2,3,6
0,0,50,1,2,342
0,1,159,4,2,28
0,1,250,2,1,9
1,1,240,1,1,75
1,1,135,3,1,15
4,1,60,3,1,20
1,1,160,14,0,59
1,1,125,5,0,58
0,0,50,7,0,6
1,1,800,2,0,225
0,0,68,3,0,363
1,1,165,3,2,207
0,1,600,3,4,323
1,1,900,3,1,292
0,1,80,1,0,12
1,0,90,5,0,193
1,1,175,28,0,340
1,1,180,7,0,270
1,1,600,2,1,226
1,0,65,14,0,319
0,1,139,2,0,134
2,1,110,20,0,161
0,2,32,30,0,324
1,0,145,1,0,35
0,1,109,9,0,16
1,1,350,3,0,51
1,0,60,1,3,130
0,1,95,4,2,84
1,1,275,1,1,308
0,1,187,3,1,256
1,0,100,2,0,7
1,1,250,2,0,170
2,0,149,2,0,53
1,0,70,30,0,225
2,0,80,1,0,365
1,1,843,1,4,358
0,1,67,1,0,300
4,1,150,1,3,65
2,0,129,2,0,316
1,0,70,30,0,339
1,1,140,30,0,116
0,0,46,3,1,81
1,1,213,1,1,336
0,0,59,1,1,24
0,0,65,3,0,327
0,0,75,3,3,13
1,1,225,1,1,82
1,2,66,1,1,70
1,1,200,2,1,43
1,1,395,1,4,296
1,1,400,3,0,161
1,1,215,1,4,246
0,1,500,3,0,28
0,0,75,3,1,13
0,1,145,5,1,17
0,0,46,2,1,163
1,1,179,5,3,76
1,1,132,1,2,46
0,0,79,2,1,90
1,1,150,1,0,14
1,0,90,8,0,77
1,1,450,1,1,156
1,1,210,7,1,306
4,1,69,7,0,254
1,1,120,5,4,285
1,1,209,3,1,68
1,1,800,30,0,266
0,1,128,5,0,152
0,1,149,6,0,297
1,1,429,5,2,152
1,1,135,31,2,184
4,1,95,2,0,47
2,1,160,3,0,23
1,1,130,31,0,333
1,1,320,1,7,121
0,1,87,2,1,90
1,1,205,1,3,45
1,1,305,30,3,311
1,1,144,30,1,223
2,1,167,5,1,94
0,1,100,30,0,235
0,1,168,2,4,154
1,1,425,3,0,135
1,1,115,30,0,211
0,0,46,2,2,180
0,0,38,2,0,171
4,0,60,1,0,83
1,1,300,30,0,338
1,1,159,1,5,170
1,1,600,2,0,267
0,1,185,1,2,130
1,1,99,30,0,344
4,1,140,4,0,103
1,1,290,1,0,355
0,1,180,2,0,260
1,1,170,30,0,332
1,1,200,9,0,15
1,1,170,1,3,270
1,1,400,30,0,211
0,1,99,2,1,144
1,1,425,2,0,162
1,1,175,4,0,89
0,2,20,1,1,353
1,1,350,30,0,331
2,1,149,3,0,169
1,1,350,30,0,327
0,1,220,2,0,244
1,1,200,30,0,365
